fiche_id,source_file,page_key,document_type,match_tier,match_score,client_score,address_score,client_raw,address_raw,client_gold,address_gold,full_name_gold,maintenance_number,date_raw,time_raw,service_date,service_time,technician_name,sav_numbers,service_types_active,controle_diffuseur_recharge,recharge_bouteille_effectuee,probleme_rencontree_raw,probleme_rencontree_code,solution_proposee,satisfied_service,parfum_bien_diffuse,signature_present
Aromair_04_4:page_74:015421,aromair_04_4__page_74__015421.json,page_74,client_maintenance_form,good,0.925,0.875,1.0,Comomile,Soukra,Camomile,Soukra,Camomile  Soukra,015421,12/04/25,11h20,2025-04-12,11:20:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Iceberg RDC"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""RDC"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""FDC"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""P"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": null, ""motif_arret"": ""Temps d'arrêt""}]","[{""ml"": 300, ""parfum"": ""FDC"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": null, ""emplacement"": ""RDC""}]",Livraison 300 ml pour diffuseur Iceberg RDC (FC),LIV,changement selencieux,True,True,True
Aromair_04_4:page_75:015425,aromair_04_4__page_75__015425.json,page_75,client_maintenance_form,good,0.933,0.889,1.0,Barista 1,Ariana,Barista's,Ariana,Barista's  Ariana,015425,12/04/25,12h50,2025-04-12,12:50:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Aromair VIP"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": null, ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FE3"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 700, ""parfum"": ""FE3"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5-10"", ""plage_horaire_fonctionnement"": ""14h->19"", ""emplacement"": ""WC""}]",Livraison diffuseur + 300ml FDE3,LIV,,True,True,False
Aromair_04_4:page_76:015424,aromair_04_4__page_76__015424.json,page_76,client_maintenance_form,review,0.76,0.6,1.0,Porsche,La Goulette,Maison Porshe,La Goulette,Maison Porshe La Goulette,015424,14/04/25,11h15,2025-04-14,11:15:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Zee Entrée"", ""model_diffuseur"": ""Zee300"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""P"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""10-300"", ""plage_horaire_diffusion"": ""07-14"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""RG"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""10-300"", ""plage_horaire_fonctionnement"": ""8h-12h\n13h-17h"", ""emplacement"": ""ENTREE""}]",Livraison 300ml RG,LIV,,True,True,False
Aromair_04_4:page_77:015422,aromair_04_4__page_77__015422.json,page_77,client_maintenance_form,good,0.94,0.9,1.0,AF Collection Soukra,Soukra,AF Collection,Soukra,AF Collection  Soukra,015422,12/04/25,11h50,2025-04-12,11:50:00,Ahmed,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Astree RDC"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""RDC"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""130"", ""qte_parfum_existante"": 130, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""10-17"", ""motif_arret"": ""Temps d'arrêt""}, {""model_diffuseur_raw"": ""Astree"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""\""-1\"""", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""211"", ""qte_parfum_existante"": 211, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/6"", ""plage_horaire_diffusion"": ""10-17"", ""motif_arret"": ""Bouton off""}]",[],Visite diffuseur + 1 bouton off,Visite diffuseur + 1 bouton off,,True,True,True
Aromair_04_4:page_78:015426,aromair_04_4__page_78__015426.json,page_78,client_maintenance_form,exact,0.978,1.0,0.944,Le Monde est Petit,Jardin d'El Manzah,Le Monde est Petit,Jardin d'El Menzah,Le Monde est Petit   Jardin d'El Menzah,015426,12/04/25,14h05,2025-04-12,14:05:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Aromair Entrée Wifi"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""Wifi"", ""reference_diffuseur"": ""WIFI"", ""nom_parfum"": ""FO"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""P"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""11h-17h"", ""motif_arret"": ""Temps Arrêt""}]","[{""ml"": 300, ""parfum"": ""FO"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""11h-17h"", ""emplacement"": ""ENTREE""}]",Livraison 300ml FO. Bouton ON,LIV,,True,True,True
Aromair_04_4:page_79:015427,aromair_04_4__page_79__015427.json,page_79,client_maintenance_form,exact,0.978,1.0,0.944,Da Pietro,Jardin d'El Manzah,Da Pietro,Jardin d'El Menzah,Da Pietro  Jardin d'El Menzah,015427,12/04/25,14h20,2025-04-12,14:20:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Aromair Entrée"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""RU"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""177"", ""qte_parfum_existante"": 177, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""10h-17h"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""Aromair Comptoir"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""Comptoir"", ""reference_diffuseur_raw"": ""AFF"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""RU"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""217"", ""qte_parfum_existante"": 217, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""11"", ""plage_horaire_diffusion"": ""11"", ""motif_arret"": ""Bouton off""}]",[],Visite,,,True,True,False
Aromair_04_4:page_80:015423,aromair_04_4__page_80__015423.json,page_80,client_maintenance_form,good,0.933,0.889,1.0,Barista 1,Ariana,Barista's,Ariana,Barista's  Ariana,015423,12/04/25,12h20,2025-04-12,12:20:00,Ahmed,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""null"", ""model_diffuseur"": null, ""emplacement"": null, ""reference_diffuseur_raw"": null, ""reference_diffuseur"": null, ""nom_parfum"": null, ""reference_bouteille_raw"": null, ""reference_bouteille"": null, ""qte_parfum_existante_raw"": null, ""qte_parfum_existante"": null, ""qualite_diffusion"": null, ""fuite"": null, ""en_marche_arret"": null, ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""FE3"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": ""11H-19H"", ""emplacement"": ""WC""}]",LIV 300ml FDE3,LIV,Installation support diffuseur,True,True,False
Aromair_04_5:page_100:015448,aromair_04_5__page_100__015448.json,page_100,client_maintenance_form,good,0.94,0.9,1.0,Pharmacie Sadri Lac2,Lac2,Pharmacie Sadri,Lac2,Pharmacie Sadri  Lac2,015448,17/04/25,10h30,2025-04-17,10:30:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Astree Entrée BT"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FF"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""qte_parfum_existante_raw"": ""74"", ""qte_parfum_existante"": 74, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""2-5"", ""plage_horaire_diffusion"": ""07-19h"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""Aromair 1er CPM"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""1er"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""FE2"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""43"", ""qte_parfum_existante"": 43, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""RG"", ""reference_bouteille_raw"": ""V"", ""reference_bouteille"": ""Vrag (V)"", ""frequence_diffusion"": ""2-5"", ""plage_horaire_fonctionnement"": ""07-19h"", ""emplacement"": ""ENTREE""}]",1er étage Manque livraison 300ml RG RDC,LIV,Problème résolu bouton off 1er étage,True,True,False
Aromair_04_5:page_81:015432,aromair_04_5__page_81__015432.json,page_81,client_maintenance_form,review,0.711,0.9,0.429,SCPC Mnihla,Monastir,SCPC,Mnihla,SCPC Mnihla,015432,14/04/25,14h30,2025-04-14,14:30:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Astree Comptoir BT"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""Comptoir"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FE3"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""39"", ""qte_parfum_existante"": 39, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""9-13 / 14-17"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""FE3"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5-10"", ""plage_horaire_fonctionnement"": ""7-13 / 14-17"", ""emplacement"": ""Comptoir""}]",off mon propre diffuseur debranché. fuite bouteille. pas de diffuseur,LIV,Changer né d'étanche,True,True,True
Aromair_04_5:page_82:015436,aromair_04_5__page_82__015436.json,page_82,client_maintenance_form,review,0.742,0.636,0.9,Chapelle Les Jasmina,CUN(Centre Urbain Nord),Polyclinique Les Jasmins,CUN,Polyclinique Les Jasmins CUN,015436,14/04/25,17h00,2025-04-14,17:00:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Astree Entrée"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""TB"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""288"", ""qte_parfum_existante"": 288, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""8-16"", ""motif_arret"": null}]",[],Visite diffuseur (diffuseur non accessible),,,True,True,True
Aromair_04_5:page_83:015438,aromair_04_5__page_83__015438.json,page_83,client_maintenance_form,good,0.94,0.9,1.0,JC Bardo,Bardo,JC,Bardo,JC  Bardo,015438,15/04/25,13h30,2025-04-15,13:30:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""visite""]","[{""model_diffuseur_raw"": ""Astree Entree"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FF"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""O"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""P"", ""fuite"": ""Y"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""10h->15h30 / 16h->19h"", ""motif_arret"": null}]",[],visite / Odeur diff,,,True,True,False
Aromair_04_5:page_84:015439,aromair_04_5__page_84__015439.json,page_84,client_maintenance_form,review,0.781,0.857,0.667,Arom Voyage,Lafaat,Ami Voyage,Lafayette,Ami Voyage Lafayette,015439,15/04/25,10h45,2025-04-15,10:45:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Astree en fond CPM"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""au fond"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""FE2"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""0"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""FE2"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5/10"", ""plage_horaire_fonctionnement"": null, ""emplacement"": ""Fond""}]",Visite / prise debranchée,,,True,True,True
Aromair_04_5:page_85:015440,aromair_04_5__page_85__015440.json,page_85,client_maintenance_form,review,0.808,0.68,1.0,Pharmacie Haban Guiga,Bardo,Pharmacie de Nuit Maher Guiga,Bardo,Pharmacie de Nuit Maher Guiga Bardo,015440,15/04/25,13h,2025-04-15,13:00:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Aromair Caisse"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""Caisse"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FE2"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""0"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""N"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5-15"", ""plage_horaire_diffusion"": ""14h-17 / 8"", ""motif_arret"": null}, {""model_diffuseur_raw"": ""AR-100 Rana"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""Rana"", ""reference_diffuseur_raw"": ""AFF"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FE2"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""0"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""B"", ""fuite"": ""Y"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""12-17"", ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""FE2"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5-10"", ""plage_horaire_fonctionnement"": ""6h-8 / 9-13h"", ""emplacement"": ""Caisse""}, {""ml"": 300, ""parfum"": ""FE2"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": ""5-10"", ""plage_horaire_fonctionnement"": ""12-17"", ""emplacement"": ""Rana""}]",LIV 300ml Pharmacie + Rana (bouton ON). Fuite bouteille Rana,LIV,,True,True,True
Aromair_04_5:page_86:015441,aromair_04_5__page_86__015441.json,page_86,client_maintenance_form,good,0.94,0.9,1.0,Barista,Bardo,Barista's,Bardo,Barista's  Bardo,015441,15/04/25,11h45,2025-04-15,11:45:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Aromair WC"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""WC"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FE3"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""0"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""P"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""5/10"", ""plage_horaire_diffusion"": ""10-14, 16-20"", ""motif_arret"": null}]",[],decalage horaire. bouton ON,,,True,True,True
Aromair_04_5:page_87:015442,aromair_04_5__page_87__015442.json,page_87,client_maintenance_form,good,0.87,0.783,1.0,Dr.Soukni,Marsa,Dr Adel Soukni,Marsa,Dr Adel Soukni  Marsa,015442,15/04/25,14h30,2025-04-15,14:30:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Iceberg Cabinet"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""Cabinet"", ""reference_diffuseur_raw"": ""BT"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""TH"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""140"", ""qte_parfum_existante"": 140, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""5-10"", ""plage_horaire_diffusion"": ""9-19"", ""motif_arret"": null}]",[],Visite,,,True,True,True
Aromair_04_5:page_88:015444,aromair_04_5__page_88__015444.json,page_88,client_maintenance_form,good,0.933,0.889,1.0,Pharmacie Naffouri,Marsa,Pharmacie Neffousi,Marsa,Pharmacie Neffousi  Marsa,015444,15/04/25,15h45,2025-04-15,15:45:00,Ahmed,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Aromair Entrée"", ""model_diffuseur"": ""Aromair100"", ""emplacement"": ""ENTREE"", ""reference_diffuseur_raw"": ""AFF"", ""reference_diffuseur"": ""BT"", ""nom_parfum"": ""FDC"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""91"", ""qte_parfum_existante"": 91, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": ""3/8"", ""plage_horaire_diffusion"": ""8h-17h / 19h-0h"", ""motif_arret"": null}]",[],Visite,,,True,True,True
Aromair_04_5:page_89:015445,aromair_04_5__page_89__015445.json,page_89,client_maintenance_form,exact,1.0,1.0,1.0,Camomile,Soukra,Camomile,Soukra,Camomile  Soukra,015445,15/04/25,12h15,2025-04-15,12:15:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Iceberg 1er etage CPM"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""1er etage"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""FDC"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""0"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""P"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}, {""model_diffuseur_raw"": ""Iceberg 1er etage"", ""model_diffuseur"": ""Iceberg"", ""emplacement"": ""1er etage"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""FDC"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""0"", ""qte_parfum_existante"": 0, ""qualite_diffusion"": ""P"", ""fuite"": ""N"", ""en_marche_arret"": ""M"", ""frequence_diffusion_existante"": null, ""plage_horaire_diffusion"": null, ""motif_arret"": null}]","[{""ml"": 300, ""parfum"": ""FDC"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": ""9h-18h"", ""emplacement"": null}, {""ml"": 300, ""parfum"": ""FDC"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""frequence_diffusion"": null, ""plage_horaire_fonctionnement"": ""9h-18h"", ""emplacement"": null}]",Livraison 300 ml pour les deux diffuseurs (bouton off),LIV,,True,False,True
Aromair_04_5:page_91:015451,aromair_04_5__page_91__015451.json,page_91,client_maintenance_form,review,0.79,0.9,0.625,Renault Parc,Changrin,Renault,Charguia,Renault Charguia,015451,16/04/25,12h45,2025-04-16,12:45:00,Bilel,"[""99 289 544"", ""99 289 543""]","[""livraison""]","[{""model_diffuseur_raw"": ""Astree Bureau CPM"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""Bureau"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""30"", ""qte_parfum_existante"": 30, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""4-9"", ""plage_horaire_diffusion"": ""4-9"", ""motif_arret"": ""bouton OFF""}, {""model_diffuseur_raw"": ""Astree Salle d'att CPM"", ""model_diffuseur"": ""Astree"", ""emplacement"": ""salle d'attente"", ""reference_diffuseur_raw"": ""CPM"", ""reference_diffuseur"": ""CPM"", ""nom_parfum"": ""RG"", ""reference_bouteille_raw"": ""S"", ""reference_bouteille"": ""Simple (S)"", ""qte_parfum_existante_raw"": ""40"", ""qte_parfum_existante"": 40, ""qualite_diffusion"": ""B"", ""fuite"": ""N"", ""en_marche_arret"": ""A"", ""frequence_diffusion_existante"": ""4-9"", ""plage_horaire_diffusion"": ""4-9"", ""motif_arret"": null}]",[],Visite les deux diffuseurs / bouton off,,,True,True,False
